t_s,i_A,i_ref_A,active
0.005152,15.049649,15.000000,1.000000
0.005154,15.030430,15.000000,1.000000
0.005156,15.011228,15.000000,1.000000
0.005158,14.992043,15.000000,1.000000
0.005160,14.972876,15.000000,1.000000
0.005162,14.953725,15.000000,1.000000
0.005164,14.934592,15.000000,1.000000
0.005166,14.915477,15.000000,1.000000
0.005168,14.896379,15.000000,1.000000
0.005170,14.877299,15.000000,1.000000
0.005172,14.858236,15.000000,1.000000
0.005174,14.839191,15.000000,1.000000
0.005176,14.820164,15.000000,1.000000
0.005178,14.801154,15.000000,1.000000
0.005180,14.782163,15.000000,1.000000
0.005182,14.763189,15.000000,1.000000
0.005184,14.744233,15.000000,1.000000
0.005186,14.725295,15.000000,1.000000
0.005188,14.706375,15.000000,1.000000
0.005190,14.687474,15.000000,1.000000
0.005192,14.668590,15.000000,1.000000
0.005194,14.649725,15.000000,1.000000
0.005196,14.630878,15.000000,1.000000
0.005198,14.612050,15.000000,1.000000
0.005200,14.651387,15.000000,1.000000
0.005202,14.690717,15.000000,1.000000
0.005204,14.730039,15.000000,1.000000
0.005206,14.769353,15.000000,1.000000
0.005208,14.808659,15.000000,1.000000
0.005210,14.847958,15.000000,1.000000
0.005212,14.887248,15.000000,1.000000
0.005214,14.926531,15.000000,1.000000
0.005216,14.965806,15.000000,1.000000
0.005218,15.005073,15.000000,1.000000
0.005220,15.044332,15.000000,1.000000
0.005222,15.083583,15.000000,1.000000
0.005224,15.122826,15.000000,1.000000
0.005226,15.162061,15.000000,1.000000
0.005228,15.201288,15.000000,1.000000
0.005230,15.240507,15.000000,1.000000
0.005232,15.279718,15.000000,1.000000
0.005234,15.318921,15.000000,1.000000
0.005236,15.358116,15.000000,1.000000
0.005238,15.397303,15.000000,1.000000
0.005240,15.436481,15.000000,1.000000
0.005242,15.475652,15.000000,1.000000
0.005244,15.514814,15.000000,1.000000
0.005246,15.553968,15.000000,1.000000
0.005248,15.593114,15.000000,1.000000
0.005250,15.632252,15.000000,1.000000
0.005252,15.671382,15.000000,1.000000
0.005254,15.710503,15.000000,1.000000
0.005256,15.749616,15.000000,1.000000
0.005258,15.788721,15.000000,1.000000
0.005260,15.827817,15.000000,1.000000
0.005262,15.866906,15.000000,1.000000
0.005264,15.905985,15.000000,1.000000
0.005266,15.945057,15.000000,1.000000
0.005268,15.984120,15.000000,1.000000
0.005270,16.023175,15.000000,1.000000
0.005272,16.062221,15.000000,1.000000
0.005274,16.101259,15.000000,1.000000
0.005276,16.140289,15.000000,1.000000
0.005278,16.179310,15.000000,1.000000
0.005280,16.218323,15.000000,1.000000
0.005282,16.257327,15.000000,1.000000
0.005284,16.296323,15.000000,1.000000
0.005286,16.335310,15.000000,1.000000
0.005288,16.374289,15.000000,1.000000
0.005290,16.413259,15.000000,1.000000
0.005292,16.452221,15.000000,1.000000
0.005294,16.491174,15.000000,1.000000
0.005296,16.530119,15.000000,1.000000
0.005298,16.569055,15.000000,1.000000
0.005300,16.547494,15.000000,1.000000
0.005302,16.525954,15.000000,1.000000
0.005304,16.504436,15.000000,1.000000
0.005306,16.482939,15.000000,1.000000
0.005308,16.461463,15.000000,1.000000
0.005310,16.440009,15.000000,1.000000
0.005312,16.418577,15.000000,1.000000
0.005314,16.397166,15.000000,1.000000
0.005316,16.375776,15.000000,1.000000
0.005318,16.354409,15.000000,1.000000
0.005320,16.333063,15.000000,1.000000
0.005322,16.311739,15.000000,1.000000
0.005324,16.290437,15.000000,1.000000
0.005326,16.269157,15.000000,1.000000
0.005328,16.247898,15.000000,1.000000
0.005330,16.226662,15.000000,1.000000
0.005332,16.205449,15.000000,1.000000
0.005334,16.184257,15.000000,1.000000
0.005336,16.163087,15.000000,1.000000
0.005338,16.141940,15.000000,1.000000
0.005340,16.120816,15.000000,1.000000
0.005342,16.099714,15.000000,1.000000
0.005344,16.078634,15.000000,1.000000
0.005346,16.057577,15.000000,1.000000
0.005348,16.036542,15.000000,1.000000
0.005350,16.015530,15.000000,1.000000
0.005352,15.994541,15.000000,1.000000
0.005354,15.973575,15.000000,1.000000
0.005356,15.952632,15.000000,1.000000
0.005358,15.931711,15.000000,1.000000
0.005360,15.910813,15.000000,1.000000
0.005362,15.889939,15.000000,1.000000
0.005364,15.869087,15.000000,1.000000
0.005366,15.848259,15.000000,1.000000
0.005368,15.827454,15.000000,1.000000
0.005370,15.806672,15.000000,1.000000
0.005372,15.785913,15.000000,1.000000
0.005374,15.765178,15.000000,1.000000
0.005376,15.744466,15.000000,1.000000
0.005378,15.723778,15.000000,1.000000
0.005380,15.703113,15.000000,1.000000
0.005382,15.682471,15.000000,1.000000
0.005384,15.661853,15.000000,1.000000
0.005386,15.641259,15.000000,1.000000
0.005388,15.620689,15.000000,1.000000
0.005390,15.600142,15.000000,1.000000
0.005392,15.579619,15.000000,1.000000
0.005394,15.559120,15.000000,1.000000
0.005396,15.538645,15.000000,1.000000
0.005398,15.518193,15.000000,1.000000
0.005400,15.497766,15.000000,1.000000
0.005402,15.477363,15.000000,1.000000
0.005404,15.456984,15.000000,1.000000
0.005406,15.436629,15.000000,1.000000
0.005408,15.416298,15.000000,1.000000
0.005410,15.395991,15.000000,1.000000
0.005412,15.375709,15.000000,1.000000
0.005414,15.355451,15.000000,1.000000
0.005416,15.335217,15.000000,1.000000
0.005418,15.315008,15.000000,1.000000
0.005420,15.294823,15.000000,1.000000
0.005422,15.274662,15.000000,1.000000
0.005424,15.254527,15.000000,1.000000
0.005426,15.234415,15.000000,1.000000
0.005428,15.214329,15.000000,1.000000
0.005430,15.194267,15.000000,1.000000
0.005432,15.174229,15.000000,1.000000
0.005434,15.154217,15.000000,1.000000
0.005436,15.134229,15.000000,1.000000
0.005438,15.114266,15.000000,1.000000
0.005440,15.094328,15.000000,1.000000
0.005442,15.074414,15.000000,1.000000
0.005444,15.054526,15.000000,1.000000
0.005446,15.034663,15.000000,1.000000
0.005448,15.014824,15.000000,1.000000
0.005450,14.995011,15.000000,1.000000
0.005452,14.975223,15.000000,1.000000
0.005454,14.955460,15.000000,1.000000
0.005456,14.935722,15.000000,1.000000
0.005458,14.916009,15.000000,1.000000
0.005460,14.896322,15.000000,1.000000
0.005462,14.876659,15.000000,1.000000
0.005464,14.857022,15.000000,1.000000
0.005466,14.837411,15.000000,1.000000
0.005468,14.817824,15.000000,1.000000
0.005470,14.798264,15.000000,1.000000
0.005472,14.778728,15.000000,1.000000
0.005474,14.759218,15.000000,1.000000
0.005476,14.739734,15.000000,1.000000
0.005478,14.720275,15.000000,1.000000
0.005480,14.700841,15.000000,1.000000
0.005482,14.681434,15.000000,1.000000
0.005484,14.662051,15.000000,1.000000
0.005486,14.642695,15.000000,1.000000
0.005488,14.623364,15.000000,1.000000
0.005490,14.604059,15.000000,1.000000
0.005492,14.584780,15.000000,1.000000
0.005494,14.565526,15.000000,1.000000
0.005496,14.546298,15.000000,1.000000
0.005498,14.527096,15.000000,1.000000
0.005500,14.561205,15.000000,1.000000
0.005502,14.595307,15.000000,1.000000
0.005504,14.629403,15.000000,1.000000
0.005506,14.663493,15.000000,1.000000
0.005508,14.697578,15.000000,1.000000
0.005510,14.731656,15.000000,1.000000
0.005512,14.765728,15.000000,1.000000
0.005514,14.799794,15.000000,1.000000
0.005516,14.833854,15.000000,1.000000
0.005518,14.867908,15.000000,1.000000
0.005520,14.901956,15.000000,1.000000
0.005522,14.935998,15.000000,1.000000
0.005524,14.970034,15.000000,1.000000
0.005526,15.004064,15.000000,1.000000
0.005528,15.038088,15.000000,1.000000
0.005530,15.072106,15.000000,1.000000
0.005532,15.106118,15.000000,1.000000
0.005534,15.140124,15.000000,1.000000
0.005536,15.174125,15.000000,1.000000
0.005538,15.208119,15.000000,1.000000
0.005540,15.242108,15.000000,1.000000
0.005542,15.276091,15.000000,1.000000
0.005544,15.310067,15.000000,1.000000
0.005546,15.344038,15.000000,1.000000
0.005548,15.378004,15.000000,1.000000
0.005550,15.411963,15.000000,1.000000
0.005552,15.445917,15.000000,1.000000
0.005554,15.479864,15.000000,1.000000
0.005556,15.513806,15.000000,1.000000
0.005558,15.547742,15.000000,1.000000
0.005560,15.581673,15.000000,1.000000
0.005562,15.615598,15.000000,1.000000
0.005564,15.649517,15.000000,1.000000
0.005566,15.683430,15.000000,1.000000
0.005568,15.717337,15.000000,1.000000
0.005570,15.751239,15.000000,1.000000
0.005572,15.785135,15.000000,1.000000
0.005574,15.819026,15.000000,1.000000
0.005576,15.852911,15.000000,1.000000
0.005578,15.886790,15.000000,1.000000
0.005580,15.920664,15.000000,1.000000
0.005582,15.954532,15.000000,1.000000
0.005584,15.988394,15.000000,1.000000
0.005586,16.022251,15.000000,1.000000
0.005588,16.056103,15.000000,1.000000
0.005590,16.089948,15.000000,1.000000
0.005592,16.123789,15.000000,1.000000
0.005594,16.157623,15.000000,1.000000
0.005596,16.191453,15.000000,1.000000
0.005598,16.225276,15.000000,1.000000
0.005600,16.203696,15.000000,1.000000
0.005602,16.182146,15.000000,1.000000
0.005604,16.160625,15.000000,1.000000
0.005606,16.139134,15.000000,1.000000
0.005608,16.117673,15.000000,1.000000
0.005610,16.096241,15.000000,1.000000
0.005612,16.074839,15.000000,1.000000
0.005614,16.053467,15.000000,1.000000
0.005616,16.032125,15.000000,1.000000
0.005618,16.010813,15.000000,1.000000
0.005620,15.989530,15.000000,1.000000
0.005622,15.968278,15.000000,1.000000
0.005624,15.947055,15.000000,1.000000
0.005626,15.925863,15.000000,1.000000
0.005628,15.904700,15.000000,1.000000
0.005630,15.883568,15.000000,1.000000
0.005632,15.862466,15.000000,1.000000
0.005634,15.841394,15.000000,1.000000
0.005636,15.820351,15.000000,1.000000
0.005638,15.799340,15.000000,1.000000
0.005640,15.778358,15.000000,1.000000
0.005642,15.757406,15.000000,1.000000
0.005644,15.736485,15.000000,1.000000
0.005646,15.715594,15.000000,1.000000
0.005648,15.694733,15.000000,1.000000
0.005650,15.673903,15.000000,1.000000
0.005652,15.653103,15.000000,1.000000
0.005654,15.632333,15.000000,1.000000
0.005656,15.611594,15.000000,1.000000
0.005658,15.590885,15.000000,1.000000
0.005660,15.570206,15.000000,1.000000
0.005662,15.549558,15.000000,1.000000
0.005664,15.528940,15.000000,1.000000
0.005666,15.508353,15.000000,1.000000
0.005668,15.487797,15.000000,1.000000
0.005670,15.467271,15.000000,1.000000
0.005672,15.446775,15.000000,1.000000
0.005674,15.426310,15.000000,1.000000
0.005676,15.405875,15.000000,1.000000
0.005678,15.385472,15.000000,1.000000
0.005680,15.365098,15.000000,1.000000
0.005682,15.344756,15.000000,1.000000
0.005684,15.324444,15.000000,1.000000
0.005686,15.304162,15.000000,1.000000
0.005688,15.283912,15.000000,1.000000
0.005690,15.263692,15.000000,1.000000
0.005692,15.243503,15.000000,1.000000
0.005694,15.223344,15.000000,1.000000
0.005696,15.203216,15.000000,1.000000
0.005698,15.183119,15.000000,1.000000
0.005700,15.163053,15.000000,1.000000
0.005702,15.143017,15.000000,1.000000
0.005704,15.123013,15.000000,1.000000
0.005706,15.103039,15.000000,1.000000
0.005708,15.083095,15.000000,1.000000
0.005710,15.063183,15.000000,1.000000
0.005712,15.043302,15.000000,1.000000
0.005714,15.023451,15.000000,1.000000
0.005716,15.003631,15.000000,1.000000
0.005718,14.983842,15.000000,1.000000
0.005720,14.964084,15.000000,1.000000
0.005722,14.944357,15.000000,1.000000
0.005724,14.924660,15.000000,1.000000
0.005726,14.904995,15.000000,1.000000
0.005728,14.885360,15.000000,1.000000
0.005730,14.865756,15.000000,1.000000
0.005732,14.846184,15.000000,1.000000
0.005734,14.826642,15.000000,1.000000
0.005736,14.807131,15.000000,1.000000
0.005738,14.787651,15.000000,1.000000
0.005740,14.768202,15.000000,1.000000
0.005742,14.748783,15.000000,1.000000
0.005744,14.729396,15.000000,1.000000
0.005746,14.710040,15.000000,1.000000
0.005748,14.690714,15.000000,1.000000
0.005750,14.671420,15.000000,1.000000
0.005752,14.652156,15.000000,1.000000
0.005754,14.632924,15.000000,1.000000
0.005756,14.613722,15.000000,1.000000
0.005758,14.594552,15.000000,1.000000
0.005760,14.575412,15.000000,1.000000
0.005762,14.556303,15.000000,1.000000
0.005764,14.537226,15.000000,1.000000
0.005766,14.518179,15.000000,1.000000
0.005768,14.499163,15.000000,1.000000
0.005770,14.480178,15.000000,1.000000
0.005772,14.461224,15.000000,1.000000
0.005774,14.442301,15.000000,1.000000
0.005776,14.423409,15.000000,1.000000
0.005778,14.404548,15.000000,1.000000
0.005780,14.385718,15.000000,1.000000
0.005782,14.366918,15.000000,1.000000
0.005784,14.348150,15.000000,1.000000
0.005786,14.329413,15.000000,1.000000
0.005788,14.310706,15.000000,1.000000
0.005790,14.292031,15.000000,1.000000
0.005792,14.273386,15.000000,1.000000
0.005794,14.254772,15.000000,1.000000
0.005796,14.236190,15.000000,1.000000
0.005798,14.217638,15.000000,1.000000
0.005800,14.247363,15.000000,1.000000
0.005802,14.277086,15.000000,1.000000
0.005804,14.306807,15.000000,1.000000
0.005806,14.336525,15.000000,1.000000
0.005808,14.366241,15.000000,1.000000
0.005810,14.395954,15.000000,1.000000
0.005812,14.425665,15.000000,1.000000
0.005814,14.455374,15.000000,1.000000
0.005816,14.485080,15.000000,1.000000
0.005818,14.514784,15.000000,1.000000
0.005820,14.544487,15.000000,1.000000
0.005822,14.574186,15.000000,1.000000
0.005824,14.603884,15.000000,1.000000
0.005826,14.633580,15.000000,1.000000
0.005828,14.663274,15.000000,1.000000
0.005830,14.692965,15.000000,1.000000
0.005832,14.722655,15.000000,1.000000
0.005834,14.752343,15.000000,1.000000
0.005836,14.782028,15.000000,1.000000
0.005838,14.811712,15.000000,1.000000
0.005840,14.841395,15.000000,1.000000
0.005842,14.871075,15.000000,1.000000
0.005844,14.900754,15.000000,1.000000
0.005846,14.930430,15.000000,1.000000
0.005848,14.960106,15.000000,1.000000
0.005850,14.989779,15.000000,1.000000
0.005852,15.019451,15.000000,1.000000
0.005854,15.049121,15.000000,1.000000
0.005856,15.078790,15.000000,1.000000
0.005858,15.108458,15.000000,1.000000
0.005860,15.138123,15.000000,1.000000
0.005862,15.167788,15.000000,1.000000
0.005864,15.197451,15.000000,1.000000
0.005866,15.227113,15.000000,1.000000
0.005868,15.256773,15.000000,1.000000
0.005870,15.286432,15.000000,1.000000
0.005872,15.316090,15.000000,1.000000
0.005874,15.345747,15.000000,1.000000
0.005876,15.375403,15.000000,1.000000
0.005878,15.405057,15.000000,1.000000
0.005880,15.434711,15.000000,1.000000
0.005882,15.464363,15.000000,1.000000
0.005884,15.494015,15.000000,1.000000
0.005886,15.523665,15.000000,1.000000
0.005888,15.553315,15.000000,1.000000
0.005890,15.582963,15.000000,1.000000
0.005892,15.612611,15.000000,1.000000
0.005894,15.642258,15.000000,1.000000
0.005896,15.671905,15.000000,1.000000
0.005898,15.701550,15.000000,1.000000
0.005900,15.681053,15.000000,1.000000
0.005902,15.660590,15.000000,1.000000
0.005904,15.640162,15.000000,1.000000
0.005906,15.619769,15.000000,1.000000
0.005908,15.599410,15.000000,1.000000
0.005910,15.579087,15.000000,1.000000
0.005912,15.558799,15.000000,1.000000
0.005914,15.538545,15.000000,1.000000
0.005916,15.518326,15.000000,1.000000
0.005918,15.498142,15.000000,1.000000
0.005920,15.477993,15.000000,1.000000
0.005922,15.457879,15.000000,1.000000
0.005924,15.437799,15.000000,1.000000
0.005926,15.417755,15.000000,1.000000
0.005928,15.397745,15.000000,1.000000
0.005930,15.377770,15.000000,1.000000
0.005932,15.357829,15.000000,1.000000
0.005934,15.337924,15.000000,1.000000
0.005936,15.318053,15.000000,1.000000
0.005938,15.298216,15.000000,1.000000
0.005940,15.278415,15.000000,1.000000
0.005942,15.258648,15.000000,1.000000
0.005944,15.238916,15.000000,1.000000
0.005946,15.219219,15.000000,1.000000
0.005948,15.199556,15.000000,1.000000
0.005950,15.179928,15.000000,1.000000
0.005952,15.160334,15.000000,1.000000
0.005954,15.140775,15.000000,1.000000
0.005956,15.121251,15.000000,1.000000
0.005958,15.101761,15.000000,1.000000
0.005960,15.082306,15.000000,1.000000
0.005962,15.062885,15.000000,1.000000
0.005964,15.043499,15.000000,1.000000
0.005966,15.024147,15.000000,1.000000
0.005968,15.004830,15.000000,1.000000
0.005970,14.985547,15.000000,1.000000
0.005972,14.966299,15.000000,1.000000
0.005974,14.947085,15.000000,1.000000
0.005976,14.927905,15.000000,1.000000
0.005978,14.908760,15.000000,1.000000
0.005980,14.889650,15.000000,1.000000
0.005982,14.870573,15.000000,1.000000
0.005984,14.851531,15.000000,1.000000
0.005986,14.832523,15.000000,1.000000
0.005988,14.813550,15.000000,1.000000
0.005990,14.794610,15.000000,1.000000
0.005992,14.775705,15.000000,1.000000
0.005994,14.756835,15.000000,1.000000
0.005996,14.737998,15.000000,1.000000
0.005998,14.719195,15.000000,1.000000
0.006000,14.747117,15.000000,1.000000
0.006002,14.775040,15.000000,1.000000
0.006004,14.802964,15.000000,1.000000
0.006006,14.830889,15.000000,1.000000
0.006008,14.858815,15.000000,1.000000
0.006010,14.886742,15.000000,1.000000
0.006012,14.914671,15.000000,1.000000
0.006014,14.942600,15.000000,1.000000
0.006016,14.970531,15.000000,1.000000
0.006018,14.998463,15.000000,1.000000
0.006020,15.026397,15.000000,1.000000
0.006022,15.054332,15.000000,1.000000
0.006024,15.082268,15.000000,1.000000
0.006026,15.110206,15.000000,1.000000
0.006028,15.138146,15.000000,1.000000
0.006030,15.166087,15.000000,1.000000
0.006032,15.194030,15.000000,1.000000
0.006034,15.221975,15.000000,1.000000
0.006036,15.249921,15.000000,1.000000
0.006038,15.277869,15.000000,1.000000
0.006040,15.305819,15.000000,1.000000
0.006042,15.333771,15.000000,1.000000
0.006044,15.361725,15.000000,1.000000
0.006046,15.389681,15.000000,1.000000
0.006048,15.417639,15.000000,1.000000
0.006050,15.445599,15.000000,1.000000
0.006052,15.473561,15.000000,1.000000
0.006054,15.501525,15.000000,1.000000
0.006056,15.529492,15.000000,1.000000
0.006058,15.557461,15.000000,1.000000
0.006060,15.585432,15.000000,1.000000
0.006062,15.613406,15.000000,1.000000
0.006064,15.641383,15.000000,1.000000
0.006066,15.669361,15.000000,1.000000
0.006068,15.697343,15.000000,1.000000
0.006070,15.725327,15.000000,1.000000
0.006072,15.753313,15.000000,1.000000
0.006074,15.781303,15.000000,1.000000
0.006076,15.809295,15.000000,1.000000
0.006078,15.837290,15.000000,1.000000
0.006080,15.865288,15.000000,1.000000
0.006082,15.893289,15.000000,1.000000
0.006084,15.921293,15.000000,1.000000
0.006086,15.949300,15.000000,1.000000
0.006088,15.977310,15.000000,1.000000
0.006090,16.005323,15.000000,1.000000
0.006092,16.033339,15.000000,1.000000
0.006094,16.061359,15.000000,1.000000
0.006096,16.089382,15.000000,1.000000
0.006098,16.117408,15.000000,1.000000
0.006100,16.096913,15.000000,1.000000
0.006102,16.076456,15.000000,1.000000
0.006104,16.056036,15.000000,1.000000
0.006106,16.035655,15.000000,1.000000
0.006108,16.015311,15.000000,1.000000
0.006110,15.995005,15.000000,1.000000
0.006112,15.974737,15.000000,1.000000
0.006114,15.954507,15.000000,1.000000
0.006116,15.934315,15.000000,1.000000
0.006118,15.914160,15.000000,1.000000
0.006120,15.894043,15.000000,1.000000
0.006122,15.873964,15.000000,1.000000
0.006124,15.853922,15.000000,1.000000
0.006126,15.833918,15.000000,1.000000
0.006128,15.813951,15.000000,1.000000
0.006130,15.794022,15.000000,1.000000
0.006132,15.774131,15.000000,1.000000
0.006134,15.754277,15.000000,1.000000
0.006136,15.734460,15.000000,1.000000
0.006138,15.714681,15.000000,1.000000
0.006140,15.694939,15.000000,1.000000
0.006142,15.675235,15.000000,1.000000
0.006144,15.655568,15.000000,1.000000
0.006146,15.635938,15.000000,1.000000
0.006148,15.616345,15.000000,1.000000
0.006150,15.596790,15.000000,1.000000
0.006152,15.577272,15.000000,1.000000
0.006154,15.557791,15.000000,1.000000
0.006156,15.538347,15.000000,1.000000
0.006158,15.518940,15.000000,1.000000
0.006160,15.499570,15.000000,1.000000
0.006162,15.480237,15.000000,1.000000
0.006164,15.460942,15.000000,1.000000
0.006166,15.441683,15.000000,1.000000
0.006168,15.422461,15.000000,1.000000
0.006170,15.403276,15.000000,1.000000
0.006172,15.384127,15.000000,1.000000
0.006174,15.365016,15.000000,1.000000
0.006176,15.345941,15.000000,1.000000
0.006178,15.326903,15.000000,1.000000
0.006180,15.307902,15.000000,1.000000
0.006182,15.288937,15.000000,1.000000
0.006184,15.270009,15.000000,1.000000
0.006186,15.251117,15.000000,1.000000
0.006188,15.232262,15.000000,1.000000
0.006190,15.213444,15.000000,1.000000
0.006192,15.194661,15.000000,1.000000
0.006194,15.175916,15.000000,1.000000
0.006196,15.157206,15.000000,1.000000
0.006198,15.138533,15.000000,1.000000
0.006200,15.119897,15.000000,1.000000
0.006202,15.101296,15.000000,1.000000
0.006204,15.082732,15.000000,1.000000
0.006206,15.064204,15.000000,1.000000
0.006208,15.045712,15.000000,1.000000
0.006210,15.027256,15.000000,1.000000
0.006212,15.008836,15.000000,1.000000
0.006214,14.990452,15.000000,1.000000
0.006216,14.972104,15.000000,1.000000
0.006218,14.953792,15.000000,1.000000
0.006220,14.935516,15.000000,1.000000
0.006222,14.917276,15.000000,1.000000
0.006224,14.899071,15.000000,1.000000
0.006226,14.880902,15.000000,1.000000
0.006228,14.862769,15.000000,1.000000
0.006230,14.844672,15.000000,1.000000
0.006232,14.826610,15.000000,1.000000
0.006234,14.808584,15.000000,1.000000
0.006236,14.790593,15.000000,1.000000
0.006238,14.772638,15.000000,1.000000
0.006240,14.754718,15.000000,1.000000
0.006242,14.736834,15.000000,1.000000
0.006244,14.718985,15.000000,1.000000
0.006246,14.701171,15.000000,1.000000
0.006248,14.683393,15.000000,1.000000
0.006250,14.665649,15.000000,1.000000
0.006252,14.647941,15.000000,1.000000
0.006254,14.630268,15.000000,1.000000
0.006256,14.612630,15.000000,1.000000
0.006258,14.595028,15.000000,1.000000
0.006260,14.577460,15.000000,1.000000
0.006262,14.559927,15.000000,1.000000
0.006264,14.542429,15.000000,1.000000
0.006266,14.524966,15.000000,1.000000
0.006268,14.507537,15.000000,1.000000
0.006270,14.490144,15.000000,1.000000
0.006272,14.472785,15.000000,1.000000
0.006274,14.455460,15.000000,1.000000
0.006276,14.438171,15.000000,1.000000
0.006278,14.420916,15.000000,1.000000
0.006280,14.403695,15.000000,1.000000
0.006282,14.386509,15.000000,1.000000
0.006284,14.369357,15.000000,1.000000
0.006286,14.352240,15.000000,1.000000
0.006288,14.335157,15.000000,1.000000
0.006290,14.318108,15.000000,1.000000
0.006292,14.301094,15.000000,1.000000
0.006294,14.284114,15.000000,1.000000
0.006296,14.267168,15.000000,1.000000
0.006298,14.250255,15.000000,1.000000
0.006300,14.275471,15.000000,1.000000
0.006302,14.300692,15.000000,1.000000
0.006304,14.325920,15.000000,1.000000
0.006306,14.351155,15.000000,1.000000
0.006308,14.376397,15.000000,1.000000
0.006310,14.401645,15.000000,1.000000
0.006312,14.426900,15.000000,1.000000
0.006314,14.452161,15.000000,1.000000
0.006316,14.477430,15.000000,1.000000
0.006318,14.502705,15.000000,1.000000
0.006320,14.527988,15.000000,1.000000
0.006322,14.553277,15.000000,1.000000
0.006324,14.578574,15.000000,1.000000
0.006326,14.603878,15.000000,1.000000
0.006328,14.629189,15.000000,1.000000
0.006330,14.654508,15.000000,1.000000
0.006332,14.679833,15.000000,1.000000
0.006334,14.705167,15.000000,1.000000
0.006336,14.730508,15.000000,1.000000
0.006338,14.755856,15.000000,1.000000
0.006340,14.781212,15.000000,1.000000
0.006342,14.806576,15.000000,1.000000
0.006344,14.831947,15.000000,1.000000
0.006346,14.857327,15.000000,1.000000
0.006348,14.882714,15.000000,1.000000
0.006350,14.908109,15.000000,1.000000
0.006352,14.933512,15.000000,1.000000
0.006354,14.958923,15.000000,1.000000
0.006356,14.984343,15.000000,1.000000
0.006358,15.009770,15.000000,1.000000
0.006360,15.035206,15.000000,1.000000
0.006362,15.060651,15.000000,1.000000
0.006364,15.086103,15.000000,1.000000
0.006366,15.111564,15.000000,1.000000
0.006368,15.137034,15.000000,1.000000
0.006370,15.162512,15.000000,1.000000
0.006372,15.187999,15.000000,1.000000
0.006374,15.213495,15.000000,1.000000
0.006376,15.239000,15.000000,1.000000
0.006378,15.264513,15.000000,1.000000
0.006380,15.290035,15.000000,1.000000
0.006382,15.315566,15.000000,1.000000
0.006384,15.341107,15.000000,1.000000
0.006386,15.366656,15.000000,1.000000
0.006388,15.392215,15.000000,1.000000
0.006390,15.417783,15.000000,1.000000
0.006392,15.443360,15.000000,1.000000
0.006394,15.468947,15.000000,1.000000
0.006396,15.494543,15.000000,1.000000
0.006398,15.520149,15.000000,1.000000
0.006400,15.501945,15.000000,1.000000
0.006402,15.483778,15.000000,1.000000
0.006404,15.465649,15.000000,1.000000
0.006406,15.447556,15.000000,1.000000
0.006408,15.429501,15.000000,1.000000
0.006410,15.411483,15.000000,1.000000
0.006412,15.393502,15.000000,1.000000
0.006414,15.375558,15.000000,1.000000
0.006416,15.357650,15.000000,1.000000
0.006418,15.339780,15.000000,1.000000
0.006420,15.321946,15.000000,1.000000
0.006422,15.304149,15.000000,1.000000
0.006424,15.286388,15.000000,1.000000
0.006426,15.268664,15.000000,1.000000
0.006428,15.250977,15.000000,1.000000
0.006430,15.233326,15.000000,1.000000
0.006432,15.215711,15.000000,1.000000
0.006434,15.198133,15.000000,1.000000
0.006436,15.180592,15.000000,1.000000
0.006438,15.163086,15.000000,1.000000
0.006440,15.145617,15.000000,1.000000
0.006442,15.128183,15.000000,1.000000
0.006444,15.110786,15.000000,1.000000
0.006446,15.093425,15.000000,1.000000
0.006448,15.076100,15.000000,1.000000
0.006450,15.058811,15.000000,1.000000
0.006452,15.041557,15.000000,1.000000
0.006454,15.024340,15.000000,1.000000
0.006456,15.007158,15.000000,1.000000
0.006458,14.990012,15.000000,1.000000
0.006460,14.972901,15.000000,1.000000
0.006462,14.955826,15.000000,1.000000
0.006464,14.938787,15.000000,1.000000
0.006466,14.921783,15.000000,1.000000
0.006468,14.904814,15.000000,1.000000
0.006470,14.887881,15.000000,1.000000
0.006472,14.870983,15.000000,1.000000
0.006474,14.854120,15.000000,1.000000
0.006476,14.837293,15.000000,1.000000
0.006478,14.820500,15.000000,1.000000
0.006480,14.803743,15.000000,1.000000
0.006482,14.787020,15.000000,1.000000
0.006484,14.770333,15.000000,1.000000
0.006486,14.753680,15.000000,1.000000
0.006488,14.737062,15.000000,1.000000
0.006490,14.720479,15.000000,1.000000
0.006492,14.703930,15.000000,1.000000
0.006494,14.687416,15.000000,1.000000
0.006496,14.670937,15.000000,1.000000
0.006498,14.654492,15.000000,1.000000
0.006500,14.678982,15.000000,1.000000
0.006502,14.703482,15.000000,1.000000
0.006504,14.727994,15.000000,1.000000
0.006506,14.752516,15.000000,1.000000
0.006508,14.777050,15.000000,1.000000
0.006510,14.801595,15.000000,1.000000
0.006512,14.826151,15.000000,1.000000
0.006514,14.850719,15.000000,1.000000
0.006516,14.875298,15.000000,1.000000
0.006518,14.899888,15.000000,1.000000
0.006520,14.924490,15.000000,1.000000
0.006522,14.949104,15.000000,1.000000
0.006524,14.973729,15.000000,1.000000
0.006526,14.998367,15.000000,1.000000
0.006528,15.023016,15.000000,1.000000
0.006530,15.047677,15.000000,1.000000
0.006532,15.072350,15.000000,1.000000
0.006534,15.097035,15.000000,1.000000
0.006536,15.121732,15.000000,1.000000
0.006538,15.146441,15.000000,1.000000
0.006540,15.171163,15.000000,1.000000
0.006542,15.195897,15.000000,1.000000
0.006544,15.220643,15.000000,1.000000
0.006546,15.245402,15.000000,1.000000
0.006548,15.270173,15.000000,1.000000
